流水号,标题,英文标题,摘要,关键词,特征词,作者,作者单位,学科分类号,出处,ISSN,国内代码,人名主题,内部代码,语种,基金,国省市名,参文数,更新日期,著者文摘,期刊名,出版年,卷,期,页码
"2012210053
","早期糖尿病视网膜病变的诊治与防护
","
","作为糖尿病重要并发症之一的眼睛视网膜病变也是数不胜数。80%左右的糖尿病病人在他一生中会患上糖尿病视网膜病变,这是现在我国主要的致盲病因之一。所以做好早期糖尿病视网膜病变的就诊,预防和延缓糖尿病视网膜病变的恶化有着重要实践意义。
","早期糖尿病;视网膜病变;诊治与防护
","人类
","侯立亭
","开封眼病医院眼三科,河南开封 475000
","R587.1;R774.1;*R956
","中外医疗;2011;30(31):188
","1674-0742
","11-5625/R
","
","ZZ18
","
","
","河南
","0
","20120427
","AA
","中外医疗
","2011
","30
","31
","188
"
"2012171634
","FOXC1在肿瘤进展中的作用
","Role of FOXC1 in the progression of tumors
","FOXC1是转录因子FOX超家族的成员,广泛存在于人体的多种组织和器官中,参与胚胎时期眼睛、心脏、肾、脑膜、骨骼发育的调控。作为转录因子,FOXC1蛋白通过作用于靶基因的启动子或与其他转录因子相互作用激活转录,并从上皮-间质转化、细胞信号转导和血管内皮细胞迁移等多方面影响肿瘤细胞的生长周期和增殖活动。FOXC1参与多种肿瘤的发生和发展的过程,其表达的水平还可作为某些肿瘤预后评估的指标,并有望成为肿瘤靶向治疗的新位点。
","FOXC1;肿瘤;上皮-间质转化;转化生长因子β1;趋化因子受体4
","
","谢永辉(综述);张声(审校)
","福建医科大学第一临床医学院病理科,福州 350005
","R394;R394.2;R730.2;R730.4
","国际病理科学与临床杂志;2011;31(5):434-438
","1673-2588
","43-1458/R
","
","G51
","
","福建医科大学第一临床学院学科带头人培养对象专项基金(JXK200724)
","福建
","0
","20120320
","AA
","国际病理科学与临床杂志
","2011
","31
","5
","434-438
"
"2012162657
","重症晕动症治验1例
","
","晕动症,即晕车病、晕船病、晕机病和由于各种原因引起的摇摆、颠簸、旋转、加速运动等所致疾病的统称。发生晕动症,原因是大脑接受到来自感觉器官的抵触信息:你的眼睛不能够明确同一个对照物的运动和车辆运动在内耳形成平衡的机制(之间的关系)。中枢神经系统对这种压力产生的应答是大脑中的恶心中枢活动。[第一段]
","
","人类
","刘振波;齐德
","山东诸城市密州卫生院, 262234
","R242;R322.81;R852.21;R852.33
","中国社区医师·医学专业;2011;(31):13
","1007-614X
","11-5189/R
","
","ZG82
","
","
","山东
","0
","20120320
","F
","中国社区医师·医学专业
","2011
","
","31
","13
"
"2012155281
","线状和漩涡状痣样过度黑素沉着病1例
","Linear and whorled nevoid hypermelanosis: a case report
","患者男,20岁。出生后全身开始出现色素斑,逐渐增多并排列成条纹状或漩涡状。无黏膜、眼睛、掌跖受累,损害至成年仍未消退。皮肤科检查:皮损分布广泛,躯干、四肢皆为淡褐色或深棕色条状或漩涡状排列的色素沉着斑纹,沿Blaschko线分布,斑纹较宽,在躯干部略呈漩涡状,弧形,四肢呈条状。组织病理检查:基底层色素增加,无色素失禁。诊断为线状和漩涡状痣样过度黑素沉着病。给予Q开关532nm激光治疗1次,尚无明显效果,仍在随访中。本病需与色素失禁症和早期线状表皮痣相鉴别。
","线状和漩涡状痣样过度黑素沉着病;色素沉着过多;Blaschko线
","成年人;男(雄)性;人类
","张韡;陈浩;刘排;吴侃;孙建方
","中国医学科学院、北京协和医学院皮肤病研究所,南京 210042
","R322.71;R348.6;R758.51;R977.7
","国际皮肤性病学杂志;2011;37(6):333-334
","1673-4173
","32-1763/R
","
","G48
","
","
","江苏
","0
","20120220
","AA
","国际皮肤性病学杂志
","2011
","37
","6
","333-334
"
"2012155269
","结节性硬化症的分子遗传学研究进展
","Advances in the molecular genetic research of tuberous sclerosis complex
","结节性硬化症(TSC)是一种多系统疾病,主要的特征是脑、皮肤、眼睛、心、肺、肾等器官出现肿瘤样损害,称为错构瘤。它是一种由基因决定的常染色体显性遗传病,由于TSC1或TSC2基因的突变失活引起。近年来,在结节性硬化症的基因研究方面取得了一定进展,对于TSC1、TSC2基因多态性、基因功能及其产物的相互作用有了更加深入的了解,但是仍需要对这种复杂的疾病进行更深入地研究以降低其发病率和死亡率。概述近年来在结节性硬化症的分子遗传学方面取得的新进展。
","结节性硬化症;分子生物学;基因;突变
","
","刘孟国;孙新芬;傅雯雯
","复旦大学附属华山医院皮肤科,上海 200040
","R322.35;R394.2;R394.3;R742.89
","国际皮肤性病学杂志;2011;37(6):370-372
","1673-4173
","32-1763/R
","
","G48
","
","
","上海
","0
","20120220
","AA
","国际皮肤性病学杂志
","2011
","37
","6
","370-372
"
"2012149638
","壮骨伸筋胶囊致眼结膜充血及视觉障碍2例
","Conjunctival hyperemia and visual disturbance due to Zhuanggushenjin capsules :two case reports
","2例患者因腰腿痛口服壮骨伸筋胶囊6粒/次,3;A/d后出现眼病。例1为51岁男性患者,于服药第10周出现视物模糊、眼结膜充血、结膜下出血及视力下降。停用壮骨伸筋胶囊,给予对症处理后眼部症状缓解。半年后患者再次应用该药后再现视力下降、结膜充血以及复视,停药后症状好转,但1年后随访左眼仍有复视。例2为76岁女性患者,于服药第2周出现眼睛干涩、视物模糊、结膜充血和结膜下出血,停药并给予对症处理后症状消失,视力好转。
","壮骨伸筋胶囊;视觉障碍;结膜充血
","男(雄)性;女(雌)性;人类;中年人
","傅小达(1);符翠莉(2);李翠玲(3)
","(1)广西卫生管理干部学院,南宁530021; (2)广西壮族自治区人民医院,南宁530021; (3)山东淄博市妇幼保健院,山东淄博 255029
","*R286;R322.91;R774;R777.3;R944.5
","药物不良反应杂志;2011;13(5):324-325
","1008-5734
","11-4015/R
","
","Y90
","
","
","广西
","0
","20120220
","AA
","药物不良反应杂志
","2011
","13
","5
","324-325
"
"2012134208
","糖尿病视网膜病变视力减退观察护理体会
","
","目的:研究延缓糖尿病视网膜病变的方法。方法:254例患者随机分为观察组和对照组各127例,对照组积极有效控制血糖,并定期每2个月来门诊复查。观察组在积极控制血糖的基础上每1个月来门诊复查,测视力并在发现糖尿病性视网膜病变后用复方樟柳碱注射液患侧颞浅动脉旁皮下注射。结果:观察组视网膜病变改善情况优于对照组,差异有统计学意义(P<0.05和P<0.01)。结论:糖尿病患者应定期对眼睛进行检查,对糖尿病性视网膜病变的早发现、早治疗,改善眼部微循环对其防治有积极作用。
","糖尿病;视网膜病变;视力减退;护理
","人类
","王晓兰;廖小莹;胡悦
","成都大学附属医院, 610081
","R322.91;R45;R774;R774.1;*R781.64
","临床合理用药杂志;2011;4(20):78
","1674-3296
","13-1389/R
","
","L13
","
","
","四川
","0
","20120220
","AA
","临床合理用药杂志
","2011
","4
","20
","78
"
"2012126543
","甲钴胺在眼科的应用
","Application of Methylcobalamin in Ophthalmology
","眼睛是一个神经分布密集的器官,很多眼病的发病过程中都会影响到视神经甚至中枢神经系统,神经的损伤直接影响着疾病的预后。随着对眼科疾病的深入研究以及患者对良好视功能要求的不断提高,眼科疾病的治疗中越来越多地涉及到神经保护的问题。甲钴胺因为具有良好的神经保护作用,适合在多种眼科疾病治疗中应用,并显示出良好的治疗效果。现将对甲钴胺在眼科方面的应用进行汇总,为广大眼科医师在临床应用过程中提供依据。
","甲钴胺;眼病;视神经
","人类
","李臻(综述);刘大川(审校)
","首都医科大学宣武医院眼科,北京 100053
","R322.8;R346.34;R77;R771;*R973;R973.6;R977.22
","医学综述;2011;17(20):3138-3140
","1006-2084
","11-3553/R
","
","YB3
","
","
","北京
","0
","20120220
","AA
","医学综述
","2011
","17
","20
","3138-3140
"
"2012112372
","幼年黄色肉芽肿3例临床分析并文献复习
","Juvenile xanthogranuloma: 3 cases report and literature review
","目的:探讨幼年黄色肉芽肿的临床特点和治疗方法。方法:对3例幼年黄色肉芽肿患儿的临床特点和治疗效果进行总结分析。结果:幼年黄色肉芽肿临床多以皮肤包块、眼睛受累为表现。也可累及其他脏器,如下丘脑。诊断需和朗格汉斯细胞组织细胞增生症(LCH)相鉴别。单一皮肤受累可外科切除或观察,多系统受累可应用LCH治疗方案。结论:幼年黄色肉芽肿为临床少见病,属于组织细胞疾病的一种。临床表现多样,对于多系统受累病例应用LCH方案有效。
","幼年黄色肉芽肿;组织细胞病;儿童
","儿童;人类
","刘子勤;刘嵘;师晓东;李兢贤;邹继珍
","首都儿科研究所附属儿童医院血液科,北京 100020
","R322;R322.99;R373.9;R758.4
","中华血液学杂志;2011;32(9):614-617
","0253-2727
","12-1090/R
","
","Z80
","
","
","北京
","0
","20120220
","AA
","中华血液学杂志
","2011
","32
","9
","614-617
"
"2011798788
","多媒体教学与传统教学结合在药物分析课程教学中的应用
","
","《药物分析》是运用化学、物理学或生物学的方法和技术来研究药物及其制剂质量的一门学科,它是药学专业的一门重要的专业课程。有人形象地把药物分析在药学各领域所发挥的作用比作人的眼睛。这是因为药物自设计、制备、质量检验与控制、药效、药动学、毒理学研究,直至临床试验及临床用药监测,每一环节均涉及药物分析。它的覆盖面广、内容量大,教学中单单依靠传统的教学方式,很难做到既生动又形象,难以取得理想的教学效果。[第一段]
","
","人类
","王丽
","江苏大学药学院,江苏镇江 212013
","*R19;R192;R195;R312;R927.1
","现代医药卫生;2011;27(13):2075-2076
","1009-5519
","50-1129/R
","
","C03
","
","
","江苏
","0
","20111230
","F
","现代医药卫生
","2011
","27
","13
","2075-2076
"
"2011787777
","甲型H1N1流感的研究进展
","
","甲型H1N1流感是由甲型H1N1流感病毒引起的急性呼吸道传染病。病毒残留部位通常在鼻、喉及肺[1],主要通过气溶胶直接和间接接触在人际间传播,也可通过口腔、鼻腔、眼睛黏膜等接触感染者或其它分泌物,以及被污染的环境等传播。[第一段]
","
","人类
","刘红
","山东省临沂市人民医院,山东临沂 276000
","R322.31;R322.35;R51;*R511.7
","哈尔滨医药;2011;31(4):295-296
","1001-8131
","23-1164/R
","
","H02
","
","
","山东
","0
","20111230
","F
","哈尔滨医药
","2011
","31
","4
","295-296
"
"2011777214
","标本因素对检验结果影响分析
","
","化验检查是临床医师对患者采取治疗手段的客观依据,也是患者病情是否转归的标志,是现代医疗过程不可忽视的一个重要检查措施.医学检验科的工作就是医生的眼睛,所发出检验结果的准确度、临床可信度是评价检验科技术水平的标准.每一张化验单、每一个检验数据都是临床治疗的导向,都是判断疾病预后的依据.标本的采集与管理也是医院化验检查至关重要的环节,标本的相关因素直接会影响到检验结果,影响到医生的诊断,甚至是病人的治疗.本文从医学检验学的角度分析标本因素对检查结果的影响,进而希望相关工作人员做好自己的本职工作,确保检验结果的准确性,扩大服务范围更好地为临床服务.
","化验检查;标本采集与管理;检验结果因素
","人类
","顾志成
","江苏省阜宁县吴滩卫生院,江苏阜宁 224400
","R192.3;R197.3;R224.2;*R446
","中国卫生产业;2011;8(03Z):124
","1672-5654
","11-5121/R
","
","ZG65
","
","
","江苏
","0
","20111230
","AA
","中国卫生产业
","2011
","8
","03Z
","124
"
"2011739914
","圆锥角膜治疗研究进展
","
","组成眼睛的每个部分都很重要,但聚焦功能主要依靠角膜实现,角膜在视觉信息的获得中发挥重要作用。圆锥角膜是一种因结构或组成成分异常造成角膜比较薄弱的疾病。眼内压将薄弱的角膜顶起变形,由正常的类似弧形成为圆锥形,造成光学相差,出现视物变形症状。本文拟将近年来关于圆锥角膜的治疗进展简要综述如下。[第一段]
","圆锥角膜;角膜环植入术;角膜移植;核黄素;角膜接触镜;深层角膜板层移植术
","
","赵海涛(综述)(1);李景传(综述)(1);尹小磊(审校)(2)
","(1)解放军92094部队卫生队,广东湛江524009; (2)解放军第三0五医院眼科,北京 100017
","R322.91;*R772.2;R772.23;R775
","检验医学与临床;2011;8(16):1994-1995
","1672-9455
","50-1167/R
","
","ZJ10
","
","
","广东
","0
","20111230
","F
","检验医学与临床
","2011
","8
","16
","1994-1995
"
"2011739911
","视神经网膜路径的形成
","
","眼睛是一个非常奇妙的光感受器官,人们视觉空间里每点信息都可在视网膜的特定位点被感应。外部视觉信息对应的神经信号由视神经传递到大脑的认知区域并被处理。在发育过程中,眼睛的探测结构及光线的聚合信息决定了一系列的诱发、形态发生和分化行为。[第一段]
","视神经;视网膜神经节细胞;轴突
","人类
","赵海涛(综述)(1);李景传(综述)(1);尹小磊(审校)(2)
","(1)解放军92094部队卫生队,广东湛江524005; (2)解放军第305医院眼科,北京 100017
","R322.492;R322.85;R322.91;R339.14;*R587.2
","检验医学与临床;2011;8(16):1999-2000
","1672-9455
","50-1167/R
","
","ZJ10
","
","
","广东
","0
","20111230
","F
","检验医学与临床
","2011
","8
","16
","1999-2000
"
"2011695237
","1例大面积头皮撕脱伤围手术期的护理
","
","头皮撕脱伤是指在日常生活中由于一些偶发的外在因素导致患者头部头皮大片自帽状腱膜下撕脱。此状况常见于女性,多因蓄留长发容易不慎卷入高速运转机器,形成暴力拉伤,也发生于交通事故、砸伤、动物咬伤等。头皮撕脱有部分头皮撕脱甚至全部头皮撕脱,而且范围常累及耳廓、眉毛、眼睛。[第一段]
","
","女(雌)性;人类
","周丽娜
","华中科技大学同济医学院附属协和医院整形外科, 430022
","R322.91;R322.921;R473.6;R64
","护理实践与研究;2011;8(12):147-148
","1672-9676
","13-1352/R
","
","HL1
","
","
","湖北
","0
","20111130
","F
","护理实践与研究
","2011
","8
","12
","147-148
"
"2011690903
","肛管直肠恶性黑色素瘤1例分析
","
","肛管直肠恶性黑色素瘤是一种少见.且预后极差的肿瘤。肛管直肠是黑色素瘤的第3好发部位,仅次于皮肤、眼睛。其中约70%－90%发生于肛管齿线处,5年生存率为0.85%,多在2年内死亡。临床主要表现为便血,故常被误诊为痔疮等,误诊率高达80%。因此,40－80岁年龄组出现便血时,应常规指检以确诊。2010年7月,我们收治肛管直肠恶性黑色素瘤1例,现报告如下。[第一段]
","
","人类
","刘峰(1);廖行忠(2)
","(1)成都中医药大学2008级硕士研究生,四川成都 610075; (2)成都中医药大学附属医院,四川成都 610072
","R195.1;*R735.3;R735.38;R739.5
","实用中医药杂志;2011;27(6):417
","1004-2814
","50-1056/R
","
","S69
","
","
","四川
","0
","20111130
","F
","实用中医药杂志
","2011
","27
","6
","417
"
"2011682997
","白内障发病机制及预防治疗措施
","
","白内障是一种较严重的眼病,在不及时治疗或未注意预防的情况下很容易对眼睛造成损伤甚至失明。本文对白内障的发病机制及预防治疗进行了研究综述。
","白内障;发病机制;预防
","
","仇成章;陈永东
","盐城市盐都区北龙港镇卫生院,江苏盐城 224033
","R1;R774.025;R776.1
","中国中医药咨讯;2011;3(13):311
","1817-2016
","11-5560/R
","
","ZZ29
","
","
","江苏
","0
","20111130
","AA
","中国中医药咨讯
","2011
","3
","13
","311
"
"2011672504
","口服维生素E胶丸致眼睛干涩症状1例
","
","患者男,48岁,无药物过敏史。曾患脑出血,出院后医生嘱长期服用维生素E胶丸以软化脑血管防止再次出血。患者遵从医嘱,于2010年5月20日开始每天服用维生素E胶丸(生产厂家:浙江医药股份有限公司新昌制药厂,批号:091012),100.00mg/次,2次/日,口服。连续服用三个月时,开始出现眼睛干涩不适症状。患者起初未在意,在一次因维生素E胶丸服完未及时到医院取药,停服10d,眼睛干涩症状减轻;10d后,又开始服用维生素E胶丸,眼睛干涩症状加重。来医院就诊,考虑是否是由维生素E胶丸引起,嘱停服维生素E胶丸,20d后患者眼睛干涩症状消失。[第一段]
","
","男(雄)性;人类;中年人
","宋庆花;胡长青
","沂南县食品药品监督管理局,山东沂南 276300
","R283.6;R322.91;R944.5;*R969.3;R977.25
","齐鲁药事;2011;30(5):308
","1672-7738
","37-1420/R
","
","S04
","
","
","山东
","0
","20111130
","F
","齐鲁药事
","2011
","30
","5
","308
"
"2011648672
","45例老年性白内障患者术后黄斑病变的临床分析
","
","目的:探讨老年性白内障患者术后黄斑病变。方法:我院2009年1月至2009年12月在我院做白内障吸除术的老年性白内障患者45例(60眼)行标准超声乳化吸除术,并随机分成治疗组和对照组,每组各30眼。治疗组30眼用典必殊滴眼液(Alcon公司)和普南扑灵滴眼液(苏州卫材公司)合用每日4次,2周后改用普南扑灵滴眼液,每日3次,单独使用2周。对照组30眼用典必殊滴眼液(Alcon公司)滴眼,前2周每日4次,后2周每日3次。结果:术后3个月对手术的眼睛行OCT检查。OCT图像上有明显低反射腔者为黄斑囊样水肿,治疗组有1眼发生黄斑囊样水肿占3.3%;对照组有3眼发生黄斑囊样水肿,占10%。结论:典必殊滴眼液和普南扑灵滴眼液对术后黄斑囊样水肿的发生降低有明显的疗效
","白内障术后;黄斑病变;典必殊滴眼液;普南扑灵滴眼液;临床分析
","老年人;人类
","罗光辉
","泸县人民医院,四川泸县 646100
","R322.91;R619.2;R776.1;R944.1;R988.1
","医学信息·中旬刊;2011;24(6):2323-2324
","1006-1959
","61-1278/R
","
","Y50
","
","
","四川
","0
","20111114
","AA
","医学信息·中旬刊
","2011
","24
","6
","2323-2324
"
"2011635197
","PITX2在牙齿早期发育中的作用
","
","PITX2作为转录因子,在生物的早期发育中有很重要的作用。它与多个器官的发生发育都有着密切的联系,如心脏、血管、脑、肌肉、骨骼、眼睛等。而Pitx2对牙齿的影响则是通过Axenfeld-Rieger综合征发现的。本文就Pitx2与牙齿早期发育的某些相关基因之间相互作用进行综述。
","PITX2;牙齿早期发育;信号通道
","
","陆琼琼;李谨
","南京医科大学口腔医学研究所/南京医科大学附属口腔医院特诊科,江苏南京 210029
","R322.41;R322.81;*R394.11;R394.2;R774.11
","口腔生物医学;2011;2(2):93-95
","1674-8603
","32-1813/R
","
","ZG69
","
","
","江苏
","0
","20111114
","AA
","口腔生物医学
","2011
","2
","2
","93-95
"
"2011633665
","养血清脑颗粒治疗992例高血压伴发症状的疗效观察
","The curative observation on effect of Yangxue Qingnao granules on hypertension complication in 992 cases
","[目的]观察养血清脑颗粒治疗高血压患者伴随症状的临床疗效,对患者的血压和生活质量的影响。[方法]992例高血压患者,随机(随机数字表法)分为两组,治疗组497例,常规降压西药配合养血清脑颗粒加健康教育;对照组495例,常规降压西药加健康教育。以高血压伴随症状、血压和生活质量等为观察指标。[结果]治疗4周后,伴随症状中的头痛、头晕、心悸、胸闷、眼睛干涩疼痛以及生活质量的改善程度,治疗组明显优于对照组。[结论]养血清脑颗粒与降压药合用,能更好地控制高血压及其伴随症状,值得临床推广应用。
","养血清脑颗粒;高血压;伴发症状
","人类
","付于(1);萧芳(2)
","(1)天津中医药大学第一附属医院针灸科,天津300193; (2)天津中医药大学,天津 300193
","R163;R242;*R285.6;R322.81;R544.105
","天津中医药;2011;28(3):188-190
","1672-1519
","12-1349/R
","
","T06
","
","国家“十一五”科技支撑计划(2006BA104A02)
","天津
","0
","20111114
","AA
","天津中医药
","2011
","28
","3
","188-190
"
"2011621527
","伽玛刀治疗难治性眼球后眶尖区肿瘤3例效果观察
","
","目的:评价伽玛刀治疗难治性眼球后眶尖区肿瘤的作用和意义。方法:3例眼球后眶尖区肿瘤患者进行了伽玛刀治疗,观察眼睛疼痛、球结膜水肿,突服消退与MR复查肿瘤缩小情况。结果:3例患者均取得较好疗效,突眼症状改善,容貌得以恢复。结论:放射外科是一种无创性、安全有效治疗眼眶内肿瘤的方法。既可以作为眼眶内肿瘤的首选治疗,也可作为手术后残余或复发肿瘤的治疗,弥补手术不能完全切除的缺撼。
","眶尖区肿瘤;伽玛刀;治疗
","人类
","宋长龙;吴宏;林文;林萍;罗晓蓉;张军;李友勇;颜月娥;陈晓玲;杨享贤
","湛江市农垦中心医院伽玛刀中心, 524002
","R273;R322.91;R61;R73
","国际医药卫生导报;2011;17(10):1203-1204
","1007-1245
","44-1417/R
","
","GH10
","
","
","广东
","0
","20111026
","AA
","国际医药卫生导报
","2011
","17
","10
","1203-1204
"
"2011614155
","眼科医疗中的数据管理:医疗系统的前景
","
","医疗系统的前景是什么?作为眼科医疗工作者,我们不仅要治疗眼睛,我们更要治疗患者。同样,眼科医疗并非在真空中作业,而是从属于更宽泛的医疗保健系统。当我们的工作需要如此之多的人力之时,很可能让人忘记工作的大背景是什么。然而,[第一段]
","眼科医疗系统;服务;人力资源;信息
","人类
","陈艳(译)
","安徽医科大学附属安徽省立医院眼科, 230001
","R19;R195;R197;R77
","实用防盲技术;2011;6(2):90-91
","1673-3835
","34-1292/R
","
","S68
","
","
","安徽
","0
","20111026
","F
","实用防盲技术
","2011
","6
","2
","90-91
"
"2011608531
","二甲苯致角膜损伤的临床研究
","
","二甲苯(dimethylbenzene)是广泛用于农药、医药和炸药的一种无色透明溶剂,具有极臭、易燃,与乙醇、氯仿或乙醚能任意混合,在水中不溶的特点[1-3]。二甲苯具有中等毒性,浓度较高的二甲苯对眼角膜有明显的刺激性损伤。眼角膜作为眼睛的重要组成部分,位于眼的最前部,容易受到外
","二甲苯;角膜损伤;临床研究
","人类
","曾曙芳;王贵平
","开化县第二人民医院,浙江开化 324302
","R322.91;R730.231.1;*R772.23;R779.1;R979.9
","中国初级卫生保健;2011;25(5):129-130
","1001-568X
","23-1040/R
","
","ZW6
","
","
","浙江
","0
","20111026
","AA
","中国初级卫生保健
","2011
","25
","5
","129-130
"
"2011552052
","近亲婚配致视力残疾伴高血压一家系3例
","
","1病例介绍患者,男,32岁。因视力极度下降乃至影响生活,于2009年9月26日在我市光明医院眼病中心就诊。主诉症状:患者1岁时,父母发现其有斜视症状,当一只眼睛直视目标时,另一只眼便斜向一侧。3岁时,发现有近视倾向,看远方的物体时眼睛吃力;8岁上小学开始,发现视力低下,从未治疗。[第一段]
","
","成年人;儿童;儿童, 学龄前;男(雄)性;人类;婴儿
","王艳鸽;刘红亮;董烁;赵昆朋
","河南大学医学院细胞与遗传教研室,河南开封 475004
","R174.7;R339.14;R394;R494;R544.1;R725.441
","现代医药卫生;2011;27(8):1201
","1009-5519
","50-1129/R
","
","C03
","
","
","河南
","0
","20110820
","F
","现代医药卫生
","2011
","27
","8
","1201
"
"2011527569
","米氮平引起入睡前幻觉1例
","
","病例:患者女,35岁,主诉四肢疼痛伴烦躁8个月,诊断抑郁症,用米氮平(瑞美隆)15mg/晚,治疗7d,睡不沉,梦多;加量至30mg/晚,用后患者完全不能入睡;3－4d后再改为15mg,27欠/d,需2－3h才能人睡,但一闭眼睛就看到想到的内容,如小虫,小鸟,想到什么就能看到什么,持续7－10d,继续用药自行消失。[第一段]
","
","成年人;女(雌)性;人类
","汪春运
","南京医科大学附属脑科医院, 210029
","R277.7;R395;R741;R971.43;R976
","精神医学杂志;2011;24(2):128
","1009-7201
","37-1454/R
","
","S79
","
","
","江苏
","0
","20110820
","F
","精神医学杂志
","2011
","24
","2
","128
"
"2011505492
","1例重危甲型H1N1流感合并化脓性阑尾炎患儿的术后护理
","
","甲型H1N1流感是南A型流感病毒引起的呼吸道疾病,其病毒颗粒包含有禽流感、猪流感和人流感三种流感病毒的核糖核酸基因片断,主要通过飞沫经呼吸道传播,也可通过口腔、鼻腔、眼睛等处黏膜直接或间接接触传播。自2009年5月,甲型H1N1流感病毒(以后简称甲流)在我国大范围地区传播,[第一段]
","患儿;甲型H1N1流感;化脓性阑尾炎;护理
","儿童;人类
","庄英
","四川省德阳市人民医院,德阳市 618000
","R373.13;R473.6;*R473.72;R725.117;R725.746.1
","当代护士·学术版;2011;(3):135-136
","1006-6411
","43-1229/R
","
","D29X
","
","
","四川
","0
","20110820
","F
","当代护士·学术版
","2011
","
","3
","135-136
"
"2011486883
","原发性乙状结肠恶性黑色素瘤1例
","
","患者女,47岁,农民。自诉45d前发现大便带血,5d后大便呈洗肉水样,时有腹部闷胀不适。10年前因七颚左侧恶性神经鞘瘤行左侧上颌骨次伞切除术,术后经左侧颞浅动脉插管行2个周期的化疗。查体:消瘦,全身皮肤、眼睛、口腔黏膜及肛门等部位均未见色素斑,表浅淋巴结未触及,左侧硬颚可见术后痕迹,左侧卜部牙齿为义齿,心肺未见异常,腹软,左下腹可触及一包块,大小约4CITIx3cm×2cm,表面小平,实质性,质纫,有压痛,活动度可,肝脾(－),肠鸣音亢进。大便隐血(+),CEA为2.52ng/ml,CAl99为18.25U/L。结肠镜检查显示距肛门40cm处乙状结肠癌伴[第一段]
","
","女(雌)性;人类;中年人
","纪明明(1);王康(2)
","(1)西安交通大学医学院,西安 710061; (2)西安交通大学医学院第一附属医院普通外科,西安 710061
","R322.45;R322.46;R323.3;R739.5
","中华普通外科杂志;2011;26(3):268
","1007-631X
","11-3855/R
","
","P02
","
","
","陕西
","0
","20110820
","F
","中华普通外科杂志
","2011
","26
","3
","268
"
"2011484046
","1例白塞病病人的护理
","
","白塞病(behcet's disease,BD)是以细小血管炎为主的自身免疫性疾病,常呈反复发作,是进行性多系统损害的疾病,以局部损害为主,主要累及皮肤、眼睛、外生殖器,同时也可累及胃肠、关节、心血管、神经等。临床表现为反复发生的口腔、外生殖器溃疡和眼部组织发炎,常伴有关节痛。大部分病人预后良好,眼、中枢神经及大血管受累者预后不佳。我科近期收治1例白塞病,现报道如下。[第一段]
","
","人类
","赵林芳;杨春红;何彬
","上海长海医院呼吸科, 200433
","R322.12;R322.6;R322.91;R751;R773.9;R781.9
","护理实践与研究;2011;8(7):123-124
","1672-9676
","13-1352/R
","
","HL1
","
","
","上海
","0
","20110720
","F
","护理实践与研究
","2011
","8
","7
","123-124
"
"2011458615
","1例认识领悟疗法治疗对人恐怖症的咨询
","
","案例:陶某:男,21岁,某高校大一学生,青岛人,于2009-09-16来门诊咨询。来访者自诉不敢与人对视,与人对视怕看别人的眼睛,怕人家看出他不敢看人。经常头疼,饮食睡眠尚可,中考前曾经失眠。高二时开始玩电脑游戏,一次去网吧通宵上网后,回到学校,昏昏沉沉的,与同学对视时发现自己突然不敢看同学的眼睛。[第一段]
","认识领悟;疗法;咨询
","成年人;男(雄)性;人类
","范青
","曲阜市人民医院心理咨询门诊, 273100
","R-05;R322.91;*R395.5;R493;R749.4
","中国保健营养·下半月;2010;(9):72
","1004-7484
","14-1172/R
","
","ZG59
","
","
","山东
","0
","20110720
","F
","中国保健营养·下半月
","2010
","
","9
","72
"
"2011429475
","骨形成蛋白在脊柱关节病中研究进展
","
","脊柱关节病(spondylarthritis,SpA)是以强直性脊柱炎为代表的一组自身免疫性疾病的总称,以脊柱和骶髂关节受累为主,可有不同程度的眼睛、口腔、肠道、肺、心脏及肌肉的病变,病理特征性改变是肌腱端和韧带附着点的附着端病,而脊柱和关节强直是SpA患者主要致残的原因。[第一段]
","脊柱关节病;骨形成蛋白
","人类
","肖后生(综述)(1);徐亮(审校)(2)
","(1)宣城市人民医院风湿免疫科,242000; (2)皖南医学院弋矶山医院风湿免疫科
","R318.19;R341;R681.53;R977.6
","安徽医学;2011;32(2):226-228
","1000-0399
","34-1077/R
","
","A05
","
","
","安徽
","0
","20110710
","F
","安徽医学
","2011
","32
","2
","226-228
"
"2011429470
","医用水凝胶护眼贴预防全麻术后暴露性角膜炎疗效观察
","The clinical effect of the medical hydrogel eye paste in preventing exposure keratitis after the general anesthesia
","目的:探讨医用水凝胶护眼贴预防全麻术后暴露性角膜炎的临床效果。方法:将120例全麻患者随机分为试验组和对照组,每组各60例。试验组术中使用医用水凝胶护眼贴,对照组术中使用金霉素眼膏联合无菌薄膜粘贴眼睛预防术后角膜炎的发生。术后分别观察比较两组患者结膜红肿、黏滞感、异物感、视物模糊等不适症状的发生率。结果:两种眼部保护方式术后不适感比较差异有统计学意义(P<0.05,P<0.01)。结论:采取医用水凝胶护眼贴能有效预防全麻术后暴露性角膜炎的发生,降低患者眼部不适率的发生,具有较好的临床应用价值。
","全身麻醉;暴露性角膜炎;护理
","人类
","殷艳;穆燕
","安徽省立医院手术室,合肥 230001
","R322.91;R614.2;R772.210.25;R944.15
","安徽医学;2011;32(2):238-239
","1000-0399
","34-1077/R
","
","A05
","
","
","安徽
","0
","20110710
","AA
","安徽医学
","2011
","32
","2
","238-239
"
