流水号,标题,英文标题,摘要,关键词,特征词,作者,作者单位,学科分类号,出处,ISSN,国内代码,人名主题,内部代码,语种,基金,国省市名,参文数,更新日期,著者文摘,期刊名,出版年,卷,期,页码
"2012238096
","WONCA研究论文摘要汇编——新生儿疱疹后口服阿昔洛韦抑制疗法与神经发育
","
","[摘要]背景新生儿单纯疱疹病毒病幸存者神经发育不良结果与皮肤损伤再发是否相关尚无定论。方法本研究将感染单纯疱疹病毒的新生儿纳入两项平行、相同、双盲安慰剂对照研究。中枢神经系统受累新生儿纳入一项研究,皮肤、眼睛和口腔受累新生儿纳入另一项研究。完成14-21d肠道外阿昔洛韦治疗后,将婴儿随机分组。[第一段]
","
","人类;婴儿;婴儿, 新生
","周淑新(译)
","中国石油中心医院
","R-05;R-533;R338;R977;R978.7
","中国全科医学;2011;(36):4202
","1007-9572
","13-1222/R
","
","Z110
","
","
","
","0
","20120427
","F
","中国全科医学
","2011
","
","36
","4202
"
"2012134208
","糖尿病视网膜病变视力减退观察护理体会
","
","目的:研究延缓糖尿病视网膜病变的方法。方法:254例患者随机分为观察组和对照组各127例,对照组积极有效控制血糖,并定期每2个月来门诊复查。观察组在积极控制血糖的基础上每1个月来门诊复查,测视力并在发现糖尿病性视网膜病变后用复方樟柳碱注射液患侧颞浅动脉旁皮下注射。结果:观察组视网膜病变改善情况优于对照组,差异有统计学意义(P<0.05和P<0.01)。结论:糖尿病患者应定期对眼睛进行检查,对糖尿病性视网膜病变的早发现、早治疗,改善眼部微循环对其防治有积极作用。
","糖尿病;视网膜病变;视力减退;护理
","人类
","王晓兰;廖小莹;胡悦
","成都大学附属医院, 610081
","R322.91;R45;R774;R774.1;*R781.64
","临床合理用药杂志;2011;4(20):78
","1674-3296
","13-1389/R
","
","L13
","
","
","四川
","0
","20120220
","AA
","临床合理用药杂志
","2011
","4
","20
","78
"
"2011648672
","45例老年性白内障患者术后黄斑病变的临床分析
","
","目的:探讨老年性白内障患者术后黄斑病变。方法:我院2009年1月至2009年12月在我院做白内障吸除术的老年性白内障患者45例(60眼)行标准超声乳化吸除术,并随机分成治疗组和对照组,每组各30眼。治疗组30眼用典必殊滴眼液(Alcon公司)和普南扑灵滴眼液(苏州卫材公司)合用每日4次,2周后改用普南扑灵滴眼液,每日3次,单独使用2周。对照组30眼用典必殊滴眼液(Alcon公司)滴眼,前2周每日4次,后2周每日3次。结果:术后3个月对手术的眼睛行OCT检查。OCT图像上有明显低反射腔者为黄斑囊样水肿,治疗组有1眼发生黄斑囊样水肿占3.3%;对照组有3眼发生黄斑囊样水肿,占10%。结论:典必殊滴眼液和普南扑灵滴眼液对术后黄斑囊样水肿的发生降低有明显的疗效
","白内障术后;黄斑病变;典必殊滴眼液;普南扑灵滴眼液;临床分析
","老年人;人类
","罗光辉
","泸县人民医院,四川泸县 646100
","R322.91;R619.2;R776.1;R944.1;R988.1
","医学信息·中旬刊;2011;24(6):2323-2324
","1006-1959
","61-1278/R
","
","Y50
","
","
","四川
","0
","20111114
","AA
","医学信息·中旬刊
","2011
","24
","6
","2323-2324
"
"2011633665
","养血清脑颗粒治疗992例高血压伴发症状的疗效观察
","The curative observation on effect of Yangxue Qingnao granules on hypertension complication in 992 cases
","[目的]观察养血清脑颗粒治疗高血压患者伴随症状的临床疗效,对患者的血压和生活质量的影响。[方法]992例高血压患者,随机(随机数字表法)分为两组,治疗组497例,常规降压西药配合养血清脑颗粒加健康教育;对照组495例,常规降压西药加健康教育。以高血压伴随症状、血压和生活质量等为观察指标。[结果]治疗4周后,伴随症状中的头痛、头晕、心悸、胸闷、眼睛干涩疼痛以及生活质量的改善程度,治疗组明显优于对照组。[结论]养血清脑颗粒与降压药合用,能更好地控制高血压及其伴随症状,值得临床推广应用。
","养血清脑颗粒;高血压;伴发症状
","人类
","付于(1);萧芳(2)
","(1)天津中医药大学第一附属医院针灸科,天津300193; (2)天津中医药大学,天津 300193
","R163;R242;*R285.6;R322.81;R544.105
","天津中医药;2011;28(3):188-190
","1672-1519
","12-1349/R
","
","T06
","
","国家“十一五”科技支撑计划(2006BA104A02)
","天津
","0
","20111114
","AA
","天津中医药
","2011
","28
","3
","188-190
"
"2011429470
","医用水凝胶护眼贴预防全麻术后暴露性角膜炎疗效观察
","The clinical effect of the medical hydrogel eye paste in preventing exposure keratitis after the general anesthesia
","目的:探讨医用水凝胶护眼贴预防全麻术后暴露性角膜炎的临床效果。方法:将120例全麻患者随机分为试验组和对照组,每组各60例。试验组术中使用医用水凝胶护眼贴,对照组术中使用金霉素眼膏联合无菌薄膜粘贴眼睛预防术后角膜炎的发生。术后分别观察比较两组患者结膜红肿、黏滞感、异物感、视物模糊等不适症状的发生率。结果:两种眼部保护方式术后不适感比较差异有统计学意义(P<0.05,P<0.01)。结论:采取医用水凝胶护眼贴能有效预防全麻术后暴露性角膜炎的发生,降低患者眼部不适率的发生,具有较好的临床应用价值。
","全身麻醉;暴露性角膜炎;护理
","人类
","殷艳;穆燕
","安徽省立医院手术室,合肥 230001
","R322.91;R614.2;R772.210.25;R944.15
","安徽医学;2011;32(2):238-239
","1000-0399
","34-1077/R
","
","A05
","
","
","安徽
","0
","20110710
","AA
","安徽医学
","2011
","32
","2
","238-239
"
"2011278394
","盐酸四环素眼膏对全麻手术患者的双眼保护调查研究
","The Protective Effects of Oculentum Tetracyclini on Patients Undergoing General Anesthesia
","目的:探讨减少外科全麻患者术后的眼部症状及并发症的方法。方法:采用随机对照研究,将307例接受全麻手术(颅脑、头面部手术除外)患者分为两组。实验组146例,应用盐酸四环素眼膏保护双眼;对照组161例,由巡回护士只协助患者双眼闭合,不应用盐酸四环素眼膏保护双眼。观察两组术后眼部症状和眼部并发症发生率的发生情况。结果:实验组眼部症状(χ^2=25.47,P<0.01)和眼部并发症(χ^2=4.94,P=0.026)发生率显著低于对照组。当麻醉时间>3h时,实验组眼部症状(χ^2=27.12,P<0.01)和眼部并发症(χ^2=5.53,P=0.019)发生率显著低于对照组。结论:对外科全麻手术患者应用四环素眼膏保护双眼,能减少患者眼部症状和并发症,减少患者痛苦。随着全麻时间的延长,四环素眼膏的眼保护作用更显著。
","全身麻醉;眼睛保护;护理
","人类
","吕凛生(1);陈信芝(1);殷金梅(2);刘迅(2)
","(1)中山大学附属第三医院手术室,广东广州510630; (2)中山大学附属第三医院血液净化病区,广东广州 510630
","R322.91;*R614.2;R944.9;R978.14
","中华全科医学;2010;(12):1579-1580
","1672-1764
","11-5710/R
","
","SY4
","
","
","广东
","0
","20110425
","AA
","中华全科医学
","2010
","
","12
","1579-1580
"
"2011148929
","艾司洛尔对瑞芬太尼-丙泊酚静脉复合腹腔镜手术麻醉效果观察
","
","目的:观察瑞芬太尼-丙泊酚静脉复合腹腔镜手术中,艾司洛尔能否在保持满意麻醉深度前提下减少丙泊酚和瑞芬太尼的用量,缩短苏醒时间。方法: 60例ASAI或Ⅱ级择期行腹腔镜下胆囊摘除手术患者,随机分为两组,1组:对照组(C组);2组:艾司洛尔组(E组),全部采取瑞芬太尼-丙泊酚静脉复合麻醉.给予维库溴铵0.1 mg/kg,待肌松完全后行经口明视气管插管.麻醉全过程通过BIS指导调节丙泊酚的血药浓度,通过血压和心率的变化调节瑞芬太尼的血药浓度来维持满意的麻醉深度,记录插管前(T2)、插管后5 min(T4)、切皮(T5)、气腹(T6)、关腹(T7)所对应的丙泊酚和瑞芬太尼的血药浓度值.记录从停药开始到能自主呼吸、睁开眼睛、拔管、回答切题的时间.记录整个麻醉过程中丙泊酚和瑞芬太尼的消耗总量。结果:瑞芬太尼和丙泊酚的血药浓度,E组在T2、T4、T5、T6、T7五个时间段都均小于C组(P<0.05).E组从手术结束到恢复自主呼吸、睁开眼睛、拔管、能正确回答问题的时间均短于C组(P<0.05).整个麻醉过程中,丙泊酚和瑞芬太尼的总消耗量,E组均少于C组(P<0.05)。结论:瑞芬太尼-丙泊酚静脉复合腹腔镜手术中,艾司洛尔能在保持满意的麻醉深度的前提下减少丙泊酚和瑞芬太尼的用量,更有利于快速平稳的苏醒.
","
","人类
","夏萍萍;叶治;王锷;梁思;郭曲练
","中南大学湘雅医院麻醉科,长沙 410078
","R614.1;R971.1;R971.2;R971.3;R971.4;R971.94
","中国医师杂志;2010;12(5):693-695
","1008-1372
","43-1274/R
","
","D28
","
","
","湖南
","0
","20110303
","AA
","中国医师杂志
","2010
","12
","5
","693-695
"
"2010292044
","高碳酸血症和过度通气对七氟醚麻醉后恢复的影响
","
","目的:探讨高碳酸血症和过度通气对七氟烷麻醉患者苏醒时间的影响。方法:将30例择期手术患者随机分为正常通气和正常碳酸血症组(对照组)与过度通气和高碳酸血症组(观察组),每组各15例。麻醉维持用2%七氟烷。呼吸频率控制在8次/rain,调整潮气量使呼气末二氧化碳维持在33mmHg。手术结束时,关闭蒸发器同时增加氧气流量到10L/min。观察组患者的呼吸频率增加到167次/min,适当增加潮气量使每分钟通气量达到原来的两倍,在气管导管和呼吸的回路插入设备。呼气末二氧化碳平均值为(46.9±5.1)mmHg,避免使呼气末二氧化碳浓度超过55mmHg。对照组保持潮气量和呼吸频率不变,氧气流量增加到10L/min,可导致轻微的呼气末二氧化碳降低,平均值为(28.1±4.3)mmHg。从蒸发器关闭开始,记录患者第一次睁眼或者张开嘴的时间。结果:观察组患者睁开眼睛和张开嘴的时间分别为(5.6±1.8)min和(5.4±1.4)min,对照组分别为(11.9±2.5)min和(12.1±2.2)min,观察组患者睁开眼睛和张开嘴时间较对照组明显提前,两组差异具有统计学意义(P<0.05)。结论:高碳酸血症和过度通气能缩短七氟烷麻醉患者的苏醒时间。
","
","人类
","修晓光(1);杨雪梅(2);邓海峰(1);刘利君(1)
","(1)黑龙江省大庆市人民医院麻醉科,163316; (2)大庆市人民医院产科
","R563.4;R563.8;R614.1;R730.231.1
","中国现代药物应用;2010;(9):77-78
","1673-9523
","11-5581/R
","
","ZZ14
","
","
","黑龙江
","0
","20100730
","AA
","中国现代药物应用
","2010
","
","9
","77-78
"
"2010290598
","麝珠明目滴眼液治疗视疲劳临床观察
","
","视疲劳临床表现为近距离用眼不能持久、眼及眼眶周围疼痛、视物模糊、眼睛干涩、流泪,严重者头痛、恶心、眩晕等。随着使用计算机、电子游戏机及电视、监视器人群的增加,视疲劳的发生率越来越高。故积极开展和加强对该病症的防治研究具有十分重要的意义。麝珠明目滴眼液为抗白内障新药,多年来在临床上除应用于防治老年性初、中期白内障外,还发现该药具有良好的抗视疲劳作用。笔者采用区组随机、单盲、多中心、平行、阳性药物对照研究方法,对麝珠明目滴眼液治疗视疲劳进行了临床观察和客观评价,现报道如下。[第一段]
","视疲劳;麝珠明目滴眼液;肝肾阴虚
","对比研究;老年人;人类
","刘雅;吴烈;简立;康玮;毕红
","中国中医科学院广安门医院,北京 100053
","R276.7;*R276.774;R322.91;R778.15;R944.1;R988.1
","中国中医药信息杂志;2010;17(5):58-59
","1005-5304
","11-3519/R
","
","ZB9
","
","
","北京
","0
","20100730
","F
","中国中医药信息杂志
","2010
","17
","5
","58-59
"
"2010273683
","儿童头颅CT扫描中选择听眉基线的应用价值
","
","目的:探讨听眉基线在儿童头颅cT扫描中的应用价值。材料与方法:儿童头颅检查患者120例,随机分成两组,分别采用听眉线、听眦线或听眶线定位扫描。结果:听眉基线法CT扫描眼球所占平均剂量长度乘积(DLP)的比例为0－0.8%,听眦线或听眶线法为17—25%。结论:EML做扫描基线时,明显减少了对眼睛的直接辐射,而且其标志醒目,定位准确,易于操作。
","
","儿童;人类
","李晓会;师莉芳;申富坤;吴晓琴;齐乃新;白芝兰
","西安交通大学医学院第二附属医院影像科, 710004
","R322.91;R323.1;R814.42
","现代医用影像学;2010;19(1):50-51
","1006-7035
","61-1289/R
","
","X08
","
","
","陕西
","0
","20100715
","AA
","现代医用影像学
","2010
","19
","1
","50-51
"
"2010255992
","邻苯二甲酸(2-乙基己基)酯孕期暴露对雌性子代大鼠性发育的影响
","Effects of in utero exposure to di (2-ethylhexyi) phthalate on sexual development in female offspring
","目的观察邻苯二甲酸(2-乙基己基)酯(DEHP)对雌性子鼠性发育的影响。方法妊娠12d(GD12)Wistar孕鼠,称重编号,用随机数字表法分为玉米油对照组和1、250、750、1000mg·kg^-1·d^-1DEHP染毒组,每组10只,GD12－17灌胃染毒。观察雌性子代大鼠出生后第14－17天(PND14－17)眼睛完全睁开时间;PND22处死计算脏器系数;PND30－38观察阴道完全开口时间(若PND30—38阴道未开口则持续观察至成年期),称量当日体重,并记录首次排卵时间。结果对照组和1、250、750、1000mg·kg^-1·d^-1DEHP染毒组子鼠眼睛完全睁开时间分别为(15.8±0.4)d、(16.3±0.6)d、(16.0±0.6)d、(15.9±0.6)d、(15.8±0.4)d,各组间比较差异无统计学意义(F=1.363,P=0.262)。750及1000mg·kg^-1·d^-1剂量组部分子鼠阴道永久未开口,未开口百分率分别为62.50%(15/24)、81.25%(26/32),与对照组比较,差异有统计学意义(X2值分别为84.92、132.79,P值均<0.01)。对照组和1、250、750、1000mg·kg^-1·d^-1DEHP染毒组雌性子鼠阴道开口时间分别为(32.7±1.3)d、(33.3±1.5)d、(32.2±1.5)d、(33.1±1.3)d、(33.3±1.2)d;阴道开口时体重分别为(91.56±6.65)g、(93.79±6.28)g、(92.98±8.48)g、(100.57±6.47)g、(103.83±8.24)g。协方差分析显示,修正体重后阴道开口时间各组间比较,差异有统计学意义(F=3.075,P<0.05),其中250mg·kg^-1·d^-1。组比对照组提前(t=-2.056,P<0.05);体重对阴道开口的影响有统计学意义(F=40.857,P<0.05)。结论GD12－17DEHP染毒可影响雌性子代大鼠阴道开口,引发阴道闭锁畸形,导致其性发育异常。
","二乙基己基邻苯二甲酸;母体胎儿间交换;大鼠,Wistar;性发育
","成年人;大鼠;动物;女(雌)性;人类;妊娠
","丁瑜;高宇;施蓉;周义军;田英
","上海交通大学医学院公共卫生学院环境卫生教研室, 200025
","R-332;R322.41;R322.65;R339.2;*R711.1;R916.4
","中华预防医学杂志;2010;44(2):150-153
","0253-9624
","11-2150/R
","
","Z86
","
","国家自然科学基金(30872086,30876086); 上海市教委基金(07ZZ31); 上海市科委研发基地项目(07dz22013); 上海市卫生局(08GWD11,08GWQ002)
","上海
","0
","20100615
","AA
","中华预防医学杂志
","2010
","44
","2
","150-153
"
"2009326568
","红霉素眼膏和粘贴薄膜在头口腔颌面部全身麻醉手术病人中的应用
","Application of erythromycin eye ointment and paste thin film for patients undergoing head,oral cavity,maxillofacial region operations under general anesthesia
","[目的]探讨红霉素眼膏和粘贴薄膜在头口腔颌面部全身麻醉手术病人中的应用效果。[方法]将120例病人随机分为两组,实验组全身麻醉后采用红霉素眼膏涂眼加外贴3L粘贴手术薄膜保护双眼,对照组采用湿盐水纱布遮盖双眼。[结果]两组并发症发生率比较,差异有统计学意义。[结论]头口腔颌面部全身麻醉病人采用红霉素眼膏加外贴3L粘贴薄膜可有效减少术后眼部并发症发生。
","全身麻醉;红霉素眼膏;粘贴薄膜;眼睛
","人类
","许晓桃;文楚玲;敖兵;肖珍玲
","广东医学院附属医院, 524001
","R322.4;R322.41;*R472;R614.2;R978.15
","护理研究;2009;(6B):1540-1541
","1009-6493
","14-1272/R
","
","S60
","
","河北省科技支撑项目计划(编号:072761971)
","广东
","0
","20090815
","AA
","护理研究
","2009
","
","6B
","1540-1541
"
"2009319544
","中西医结合疗法治疗高度近视临床观察
","
","目的:探讨用中医补肾活血法治疗高度近视的疗效。方法:对96例高度近视病人,随机分为治疗组、对照组各48例,治疗组采用口服补肾活血汤剂;对照组采用佩带渐进多焦眼睛。结果:治疗组视力提高、玻璃体混浊减轻程度与对照组比较P<0.05。结论:补肾活血法具有稳定或改善高度近视视力及玻璃体混浊的作用,是治疗高度近视的有效方法。
","高度近视;补肾活血法;中西结合;临床观察
","人类
","雍林晓
","安顺市职业技术学院护理系,贵州安顺 561000
","R2-031;R242;R256.5;*R778.11
","辽宁中医杂志;2009;36(4):599
","1000-1719
","21-1128/R
","
","L06
","
","
","贵州
","0
","20090715
","AA
","辽宁中医杂志
","2009
","36
","4
","599
"
"2009288815
","1%吡美莫司乳膏联合甲氧沙林治疗白癜风疗效观察
","Curative Effect Observation of Vitligo Treated with 1% Pimecrolimus Cream and Ammoodin
","目的:观察1%吡美莫司乳膏联合甲氧沙林片治疗白癜风的疗效。方法:根据随机数字表法将符合入选标准的90例患者分成两组,各45例,对照组口服甲氧沙林片0.3—0.6mg/(kg·d),每3天1次,服药1.5－2.0h后阳光照射,强度以发生轻度红斑为宜,治疗期间戴墨镜保护眼睛;试验组同时加用1%吡美莫司乳膏,两组均连续治疗3个月。结果:试验组和对照组有效率分别为75.6%和37.8%,差异有显著性(P<0.01)。试验组3例皮肤有烧灼感。结论:1%吡美莫司乳膏联合甲氧沙林片治疗白癜风临床疗效好。
","白癜风;甲氧沙林片;吡美莫司
","人类
","毛一斌;陈广雄;王迎林
","浙江省宁波市鄞州人民医院皮肤科,浙江宁波 315040
","*R758.4;R758.41;R944.9;R979.9;R986
","中国皮肤性病学杂志;2009;23(3):189-190
","1001-7089
","61-1140/R
","
","ZE8
","
","
","浙江
","0
","20090615
","AA
","中国皮肤性病学杂志
","2009
","23
","3
","189-190
"
"2009185713
","舍雷肽酶肠溶片对重睑术后软组织肿胀的影响
","Clinical detumescence effects of serrapeptase after blepharoplasty
","目的:观察舍雷肽酶肠溶片对重睑手术后软组织肿胀的作用。方法:整形门诊重睑手术病例58例,随机分为2组。试验组28例,手术当日即予舍雷肽酶,10mg,tid,共服用7d,并同时口服头孢拉定0.25g,tid,共3d。对照组30例,术后只服用头孢拉定0.25g,tid,共服3d。观察手术后d2、6病人眼裂高度、重睑宽度的变化,同时测试术后眼睛肿胀程度。结果:术后d2试验组和对照组眼裂高度比较无显著差异(P>0.05);术后d6,试验组眼裂高度(9.6±51.2)mm,明显高于对照组(8.2±1.3)mm,差异有非常显著意义(P<0.01)。术后d2和d6重睑宽度和眼睛肿胀度试验组均低于对照组,有非常显著差异(P<0.01)。2组均无严重不良反应发生。结论:舍雷肽酶肠溶片可明显缩短手术后软组织肿胀程度和时间,效果可靠,且不良反应较轻。
","眼睑;眼睑成形术;软组织损伤;舍雷肼酶
","人类
","布仁(1,2);刘凯(1)
","(1)上海交通大学医学院附属第九人民医院整形外科,上海200011; (2)新疆维吾尔自治区疾病控制中心附属医院美容科,新疆乌鲁木齐 830002
","R619.2;R622;R779.6;R944.4;*R977.3
","中国新药与临床杂志;2008;27(9):660-662
","1007-7669
","31-1092/R
","
","X19
","
","
","上海
","0
","20090315
","AA
","中国新药与临床杂志
","2008
","27
","9
","660-662
"
"2009165270
","灵芝孢子滴眼液对辐射性兔眼防护作用的研究
","Ganoderma Lucidum on Eye Drops Radioactive Protective Role of Rabbit Study
","目的:探讨灵芝孢子滴眼液对兔眼辐射性损伤的作用和房水中相关酶活性的影响。方法:将破壁灵芝孢子制剂成滴眼液。选取黑眼睛健康獭兔30只随机分成5组,每组6只。1组为空白对照组;另4组采取每日2次紫外线辐射,每次辐射40min,其中3组为高、中、低浓度灵芝孢子滴眼液试验组,每日滴眼药3次;1组不用药为辐射模型组。试验60d。分别检测兔眼房水中超氧化物歧化酶(SOD)、谷胱甘肽过氧化物酶(GSH-Px)的活性和丙二醛(MDA)的含量;在光学显微镜下观察兔眼角膜结构的变化及细胞分布情况。结果:辐射滴眼药组兔眼房水中SOD和GSH.Px活性较辐射模型组明显升高,MDA含量明显降低,角膜组织结构紧密连续且形态完整。结论:灵芝孢子滴跟液对辐射性兔眼具有保护作用。
","
","动物;兔
","郭曙光(1);李英琴(1);张雅莉(1);唐瞬(1);张春蕾(1);崔秀梅(2)
","(1)黑龙江中医药大学佳木斯学院,黑龙江佳木斯154005; (2)中国药材集团公司科技研发部,北京 100195
","R-332;R14;R282.71;R322.91;*R771.2;R852.7;R944.1;R988.1
","中国现代中药;2008;10(11):34-36
","1673-4890
","11-5442/R
","
","Z238
","
","黑龙江中医药、中西医结合重点科研项目(ZY06-W19)
","黑龙江
","0
","20090215
","AA
","中国现代中药
","2008
","10
","11
","34-36
"
"2008399231
","精神分裂症患者的大脑两半球互抑与互补协同功能障碍
","Dysfunction in interhemispheric inhibition and enhancement in patients with schizophrenia
","背景此前有研究结果表明精神分裂症患者大脑左右两半球之间的协同功能下降;但临床神经心理研究结果提示大脑两半球的协同活动有互抑与互补两种形式。本研究旨在进一步探讨精神分裂症患者的大脑两半球互抑与互补两种协同功能是否均受损。方法30例精神分裂症患者和28名健康对照纳入研究,采用Stroop字图实验和注意广度实验分别测试大脑两半球的互抑及互补协同功能,用三视野速示法将图形伪随机呈现在左、中、右视野。实验中被试眼睛与电脑屏幕正中注视点保持水平,距离屏幕的距离为57cm。左、右侧视野的图形位置为水平距离正中点3°－6°视角,中间视野图形的位置为正中左右各1.5°视角,所有图形距离屏幕正中水平线上下各1.5°视角。①Stroop字图实验的图形为直径30mm的圆形或边长30mm的正方形,内有一个汉字“方”或“圆”。每次图形呈现的时间为66.7ms,要求被试又快又准地用按鼠标键的方式判断图形是圆形还是方形,计算机自动记录被试在每个图形判断上的正确与否以及反应时。②注意广度实验的图形是边长26mm的方框内散布着2－9个直径1.4mm的黑圆点,每次图形呈现的时间为130ms。要求被试报告图形中黑点的数目,由主试记录被试每次报告的结果。用斯皮尔曼分配法计算每个被试各个视野的注意广度。结果①Stroop字图实验:所有被试字图不一致图形的反应时长于字图一致图形(P<0.001),中视野错误率高于左视野(P<0.05)。患者组中视野错误率高于对照组(P<0.05)。②注意广度实验:所有被试左、右视野的注意广度为中视野的1/2。患者组中视野注意广度较对照组差(P<0.01),患者组大脑两半球互补协同功能及左半球的协同能力比正常组差(P<0.05)。结论精神分裂症患者大脑两半球互抑及互补协同功能均受损,患者左半球的互补协同能力下降。
","Stroop效应;大脑两半球互补协同;大脑两半球互抑协同;精神分裂症;注意广度
","
","童永胜(1);郭念锋(2);Nancy H Liu(1);曹连元(1)
","(1)北京回龙观医院北京心理危机研究与干预中心,北京100096; (2)中国科学院心理所
","*R749.3
","中国神经精神疾病杂志;2008;34(8):449-455
","1002-0152
","44-1213/R
","
","Z32
","
","
","北京
","0
","20081230
","AA
","中国神经精神疾病杂志
","2008
","34
","8
","449-455
"
"2008224794
","金霉素眼膏联合3M眼贴膜在头面部全麻手术患者中的应用
","
","目的:探讨金霉素眼膏联合3M眼贴膜在头面部全麻手术患者中的应用。方法:将220例头面部全麻手术患者随机分成观察组和对照组,各110例,观察组患者全麻后采取金霉素眼膏保护双眼,外贴3M眼贴膜;对照组患者全麻后不予任何眼保护材料,仅将眼睑闭合固定。结果:观察组术后眼部并发症的发生率为2,7%,对照组术后眼部并发症的发生率为12.7%。结论:头面部全麻手术患者术中对眼的保护非常必要,应用金霉素眼膏联合3M眼贴膜保护眼睛的方法能显著减少手术后患者眼部并发症,是一种有效的眼部保护方法,适合临床推广使用。
","金霉素眼膏;头面部全麻手术;眼贴膜
","人类
","徐小群;曹茜;包纯纯;叶瑶
","温州医学院附属第一医院,浙江温州 325000
","R322.91;R323.1;R614.2;*R615;R978.14
","现代中西医结合杂志;2008;17(14):2217-2218
","1008-8849
","13-1283/R
","
","H31
","
","
","浙江
","0
","20080720
","AA
","现代中西医结合杂志
","2008
","17
","14
","2217-2218
"
"2008156694
","眼镜蛇毒因子耗竭补体对大鼠Thy-1肾炎凋亡病变及其Gadd450α基因表达的影响
","CVF depleted complement effect on apoptosis of glomerular mesangial cells(GMCs) and expression of Gadd450c gene in rats with Thy-1 nephritis
","目的:研究眼镜蛇毒因子(CVF)耗竭体内补体对Thy-1肾炎大鼠肾小球系膜细胞(GMCs)凋亡病变及其生长阻滞和DNA损伤诱生蛋白45α(Gadd45α)基因表达的影响。方法:利用抗胸腺细胞抗血清(ATS)复制大鼠Thy-1'肾炎(Thy-1N)模型。大鼠随机分为正常对照组、Thy-1N组和CVF+Thy-1N组。取各组大鼠血清检测补体CH50活性。另取各组大鼠肾皮质,行电镜和TUNEL染色检查判断其肾组织细胞凋亡的病理变化;用RT-PCR和real-timePCR检测大鼠肾组织凋亡相关基因,即Gadd45αmRNA丰度;用Western blotting检测Gadd45α蛋白表达水平。结果:CVF+Thy-N组补体CH50活性明显下降,与Thy-1N组和正常对照组相比差异明显(P<0.01)。电镜和TUNEL染色观察到Thy-1N组大鼠GMCs有凋亡病变,而CVF+Thy-1N组凋亡病变则显著减轻。Thy-1N组大鼠肾皮质Gadd45αmRNA 40 min开始上调,3h达到峰值,而用CVF处理的Thy-1N大鼠,Gadd45αmRNA丰度则明显低于Thy-1N组(P<0.01);Thy-1N组Gadd45α蛋白水平3h时显著增多,而CVF+Thy-1N Gadd45α蛋白水平明显低于Thy-1N组(P<0.01)。结论:CVF耗竭补体可显著减轻大鼠Thy-1肾炎凋亡病变并抑制Gadd45α基因的表达。
","Gadd45a基因;Thy-1肾炎;补体;凋亡;肾小球系膜细胞;眼睛蛇毒因子
","大鼠;动物
","冯雪凤;邱文;高玲娟;张艳;王迎伟
","南京医科大学微生物与免疫学系,江苏南京 210029
","R-332;R329.25;*R392.11;R692.3
","南京医科大学学报·自然科学版;2008;28(2):144-148,165
","1007-4368
","32-1442/R
","
","N06
","
","国家自然科学基金课题(30471615,30772016); 江苏省教育厅自然科学基金重点课题(03KJA310074); 南京医科大学创新基金资助课题(CX2002006)
","江苏
","0
","20080530
","AA
","南京医科大学学报·自然科学版
","2008
","28
","2
","144-148,165
"
"2007423970
","兰州市温室作业环境及作业人员健康调查
","SURVEY ON ENVIRONMENT AND THE HEALTH OF WORKERS IN GREENHOUSE IN LANZHOU
","[目的]了解兰州市温室(大棚)作业环境现状及其对作业人员的健康影响。[方法]采用现场测定和问卷调查相结合的方法,于近3个月时间内,在兰州市城郊随机抽取两座日光温室测定温度、相对湿度、CO2浓度及氨浓度。同时采用统一调查表,以120名不同性别不同作业年限的作业人员为调查对象并以100名性别年龄齐同的同村农民为对照进行健康问卷调查。[结果]①作业环境监测温室内日气温温差为(19.4±3.57)℃,温室内外温差为(12.5±5.03)℃(7℃－18℃);温度为(23.2±8.75)℃(7℃－45℃);相对湿度为(74.9±17.29)%(28%－100%);CO2浓度为(0.20±0.02)%(0.15%－0.24%);氨浓度为(0.65±0.45)mg/m^3(0.05－1.50 mg/m^3)。两座温室氨浓度超标率分别为76%、90%。②健康问卷调查长期温室作业对作业人员健康产生诸多不良影响,尤以关节、眼睛和呼吸道损害为重。[结论]除温度和湿度外,温室内氨的浓度明显高于室外。温室作业环境影响长期作业人员的健康,应当引起人们的重视。
","氨;健康;农药;人员;温室
","人类
","黄敏(1);刘兴荣(1);王小恒(2);陈玉娟(1);李思瑜(1)
","(1)兰州大学公共卫生学院,兰州730000; (2)西北民族大学医学院
","R-05;*R134.3;R195;R363.123;R916.3
","现代预防医学;2007;34(19):3702-3705
","1003-8507
","51-1365/R
","
","HF8
","
","
","甘肃
","0
","20080130
","AA
","现代预防医学
","2007
","34
","19
","3702-3705
"
